0.0176721923	0.0878434330	0.0000430760	0.0000196870	0.0878865123
0.0171187911	0.0856546834	0.0000388460	0.0000178290	0.0856935307
0.0175456367	0.0882819295	0.0000414690	0.0000188720	0.0883233994
0.0180294719	0.0904160291	0.0000435600	0.0000215420	0.0904595926
0.0174358655	0.0860256106	0.0000435850	0.0000208830	0.0860691965
0.0166218802	0.0816979110	0.0000364050	0.0000145080	0.0817343146
0.0173240639	0.0867936835	0.0000415040	0.0000190880	0.0868351907
0.0172805265	0.0875130668	0.0000409890	0.0000192800	0.0875540525
0.0177388098	0.0883451402	0.0000415970	0.0000183420	0.0883867368
0.0165974516	0.0815626457	0.0000358960	0.0000142260	0.0815985426
0.0178557374	0.0902647004	0.0000435840	0.0000203790	0.0903082862
0.0178764444	0.0892340019	0.0000438620	0.0000190870	0.0892778635
0.0178606417	0.0885110199	0.0000468780	0.0000255180	0.0885578990
0.0183301605	0.0911141559	0.0000372110	0.0000137170	0.0911513641
0.0178807601	0.0902118161	0.0000447670	0.0000212520	0.0902565867
0.0176369231	0.0876822546	0.0000409310	0.0000182980	0.0877231881
0.0176595543	0.0866660923	0.0000476020	0.0000197200	0.0867136940
0.0199935175	0.0893686041	0.0000455090	0.0000156830	0.0894141123
0.0167396106	0.0830371007	0.0000460180	0.0000203280	0.0830831155
0.0173285175	0.0856170803	0.0000399800	0.0000157970	0.0856570601
0.0167289563	0.0816326812	0.0000362550	0.0000141530	0.0816689357
0.0166348703	0.0829410031	0.0000448070	0.0000206730	0.0829858109
0.0171186011	0.0856653675	0.0000383100	0.0000155510	0.0857036784
0.0174098313	0.0860936567	0.0000425720	0.0000189620	0.0861362293
0.0179131776	0.0889959559	0.0000429040	0.0000184380	0.0890388563
0.0173092391	0.0853991434	0.0000441090	0.0000203850	0.0854432508
0.0174771324	0.0873390287	0.0000420600	0.0000188970	0.0873810872
0.0175412670	0.0876787379	0.0000461970	0.0000221480	0.0877249315
0.0171323363	0.0871619284	0.0000409970	0.0000194490	0.0872029290
0.0178517494	0.0896507204	0.0000442100	0.0000206200	0.0896949321
