60.8864402771	60.9661941528	0.0003062061	0.0002494980	60.9664993286
60.9348716736	61.0141067505	0.0003615860	0.0003063510	61.0144691467
60.8643951416	60.9439697266	0.0003046180	0.0002483700	60.9442749023
60.8428344727	60.9206008911	0.0003059600	0.0002408480	60.9209060669
60.8302841187	60.9081192017	0.0002611150	0.0001986730	60.9083786011
60.8480339050	60.9263381958	0.0003539120	0.0002961050	60.9266929626
61.4161224365	61.4941864014	0.0003724300	0.0003136420	61.4945602417
60.8463134766	60.9295005798	0.0002996690	0.0002444780	60.9298019409
65.9177398682	66.1254425049	0.0003443371	0.0002883570	66.1257858276
61.0246276855	61.1030158997	0.0002818100	0.0002233930	61.1032981873
60.8922233582	60.9848899841	0.0002944539	0.0002385680	60.9851837158
60.8485298157	60.9268417358	0.0002960860	0.0002403500	60.9271392822
60.9548530579	61.0339469910	0.0002557100	0.0002031900	61.0342025757
60.8358917236	60.9153709412	0.0003538330	0.0003015570	60.9157257080
60.8990707397	60.9931602478	0.0002951070	0.0002424630	60.9934539795
61.0151977539	61.0932731628	0.0003542400	0.0003013730	61.0936279297
60.8206939697	60.9000740051	0.0002910329	0.0002321770	60.9003639221
60.9171447754	60.9986724854	0.0003027091	0.0002381390	60.9989738464
60.9192886353	60.9966888428	0.0003313980	0.0002774260	60.9970207214
60.8003273010	60.8803253174	0.0003497450	0.0002958060	60.8806762695
60.8495903015	60.9495315552	0.0002855800	0.0002314110	60.9498176575
60.9043846130	60.9825859070	0.0003069591	0.0002413300	60.9828910828
61.3202552795	61.3990783691	0.0003186980	0.0002589640	61.3993988037
60.8248901367	60.9031028748	0.0002927650	0.0002359390	60.9033966064
60.9959335327	61.0770416260	0.0003015271	0.0002372110	61.0773429871
61.0848045349	61.1641616821	0.0003032400	0.0002392880	61.1644630432
60.8714485168	60.9511070251	0.0002905131	0.0002372010	60.9513969421
61.5226440430	61.6055488586	0.0003717602	0.0003062040	61.6059188843
60.8816223145	60.9616584778	0.0002541850	0.0001881820	60.9619140625
60.8505325317	60.9284934998	0.0002922830	0.0002397340	60.9287872314
