0.8046203256	0.9860551357	0.0001814719	0.0000194560	0.9862366319
0.7933912277	0.9745436907	0.0001812799	0.0000193280	0.9747249484
0.8369222283	1.0224206448	0.0001905920	0.0000193280	1.0226112604
0.8395728469	1.0216802359	0.0001814720	0.0000193280	1.0218616724
0.8279286623	1.0113257170	0.0001860479	0.0000195840	1.0115118027
0.8287752271	1.0098681450	0.0001804160	0.0000193600	1.0100485086
0.8180433512	0.9994196296	0.0001805760	0.0000193600	0.9996002316
0.8298508525	1.0109535456	0.0001821120	0.0000192960	1.0111356974
0.8225682974	1.0034111738	0.0001805760	0.0000193600	1.0035917759
0.7994507551	0.9809674621	0.0001812479	0.0000192960	0.9811487198
0.8139424920	0.9951865077	0.0001810559	0.0000193280	0.9953675866
0.8104462624	0.9917837381	0.0001808320	0.0000193280	0.9919645786
0.8438832164	1.0249673128	0.0001809599	0.0000193600	1.0251482725
0.8021608591	0.9835854173	0.0001810239	0.0000193280	0.9837664366
0.8320028782	1.0129806995	0.0001806720	0.0000192960	1.0131614208
0.7954542637	0.9770612717	0.0001808000	0.0000192960	0.9772420526
0.7994453311	0.9808651209	0.0001813119	0.0000193280	0.9810464382
0.8320241570	1.0135289431	0.0001812159	0.0000195840	1.0137101412
0.8251698613	1.0062294006	0.0001815999	0.0000192960	1.0064109564
0.8362229466	1.0173177719	0.0001808320	0.0000192960	1.0174986124
0.7984564304	0.9801156521	0.0001805440	0.0000193280	0.9802961946
0.8221058249	1.0030791759	0.0001809599	0.0000193600	1.0032601357
0.8038741350	0.9852688909	0.0001812479	0.0000193280	0.9854501486
0.7931048274	0.9747971296	0.0001807360	0.0000193280	0.9749778509
0.8228658438	1.0040152073	0.0001807680	0.0000192960	1.0041959286
0.8498861790	1.0308965445	0.0001828159	0.0000193600	1.0310794115
0.8346751928	1.0155420303	0.0001807680	0.0000194560	1.0157227516
0.8187003136	1.0003786087	0.0001810559	0.0000194240	1.0005596876
0.8101459742	0.9916363358	0.0001816319	0.0000193600	0.9918179512
0.8165252805	0.9981588125	0.0001818559	0.0000193600	0.9983406663
