1	0.06808248
2	0.06394944
3	0.06525429
4	0.06357288
5	0.06331431
6	0.06427102
7	0.06529153
8	0.06632733
9	0.06978526
10	0.06159302
11	0.06472261
12	0.06306819
13	0.0628148
14	0.06127704
15	0.06677961
16	0.06440736
17	0.0648458
18	0.06450781
19	0.05851043
20	0.06733631
21	0.06295328
22	0.06309927
23	0.06228469
24	0.06301166
25	0.06635397
26	0.06092539
27	0.06518907
28	0.0659586
29	0.06597923
30	0.08488524
31	0.06703995
32	0.06867271
33	0.06381949
34	0.06529725
35	0.06507843
36	0.05735926
37	0.06422365
38	0.06150484
39	0.06816808
40	0.0599619
41	0.06857923
42	0.06752706
43	0.05868879
44	0.06267386
45	0.06519086
46	0.06073683
47	0.05395582
48	0.05208321
49	0.0627575
50	0.06497216
51	0.06473106
52	0.06385878
53	0.10196642
54	0.06627197
55	0.06778963
56	0.06831712
57	0.06480067
58	0.06849706
59	0.06458454
60	0.06996601
61	0.06504645
62	0.06475883
63	0.0667588
64	0.07340486
65	0.06626323
66	0.07164721
67	0.06990354
68	0.06730248
69	0.06813863
70	0.06810603
71	0.0713184
72	0.05869402
73	0.07041158
74	0.06888659
75	0.06790432
76	0.06390968
77	0.06541617
78	0.06850148
79	0.06779227
80	0.06495908
81	0.07127605
82	0.07307493
83	0.0678447
84	0.06899635
85	0.11308644
86	0.06753907
87	0.07203294
88	0.06461161
89	0.07456798
90	0.07078305
91	0.07173476
92	0.06738333
93	0.07248251
94	0.06934478
95	0.07021396
96	0.06405189
97	0.07301222
98	0.06769061
99	0.06902749
100	0.06970307
101	0.07008126
102	0.06939766
103	0.06668509
104	0.06278617
105	0.07026818
106	0.06941888
107	0.06967992
108	0.06423845
109	0.06794343
110	0.07097913
111	0.07212885
112	0.06515414
113	0.07211011
114	0.0715081
115	0.07053732
116	0.06337911
117	0.06844344
118	0.07271786
119	0.06990635
120	0.06369596
121	0.07239468
122	0.07178733
123	0.07318848
124	0.10549031
125	0.07200166
126	0.07323912
127	0.07109763
128	0.06334816
129	0.07265486
130	0.07045641
131	0.07292567
132	0.11905038
133	0.06915017
134	0.06968962
135	0.07465703
136	0.07264568
137	0.07810612
138	0.10934126
139	0.07056493
140	0.06553356
141	0.06975027
142	0.0710789
143	0.07724549
144	0.06993239
145	0.0789996
146	0.07576735
147	0.06944542
148	0.06884586
149	0.07563364
150	0.07687092
151	0.07615627
152	0.06660723
153	0.07643409
154	0.07886565
155	0.07821407
156	0.06752373
157	0.06800909
158	0.07817834
159	0.0744373
160	0.06778603
161	0.07224847
162	0.07504721
163	0.07277331
164	0.06323806
165	0.07177443
166	0.07234335
167	0.07575058
168	0.06734181
169	0.07135071
170	0.07242811
171	0.07271373
172	0.07057508
173	0.07164761
174	0.07132368
175	0.07915635
176	0.06635824
177	0.08042543
178	0.07493664
179	0.07773147
180	0.06652254
181	0.0767438
182	0.0734373
183	0.07487401
184	0.06866914
185	0.07154805
186	0.07615672
187	0.07624633
188	0.07066995
189	0.0736978
190	0.07318958
191	0.07568892
192	0.07376847
193	0.07449061
194	0.0740852
195	0.07323523
196	0.07268034
197	0.0721321
198	0.07580259
199	0.07118966
200	0.06822651
201	0.07822711
202	0.07211016
203	0.07469403
204	0.06831448
205	0.0814956
206	0.07658263
207	0.07135857
208	0.07266242
209	0.07520965
210	0.07924184
211	0.07647521
212	0.0675611
213	0.07815667
214	0.07675297
215	0.07377623
216	0.07623181
217	0.07819995
218	0.07864816
219	0.0752545
220	0.07032544
221	0.07572262
222	0.07760775
223	0.11734732
224	0.07392877
225	0.07607327
226	0.08131965
227	0.0772496
228	0.07189726
229	0.07886715
230	0.07637892
231	0.07975282
232	0.07001059
233	0.08086143
234	0.0808747
235	0.07678375
236	0.07273493
237	0.0744479
238	0.08204601
239	0.08043921
240	0.0709295
241	0.07706152
242	0.07625179
243	0.07690603
244	0.07074004
245	0.07865429
246	0.07765062
247	0.0999404
248	0.07167711
249	0.072058
250	0.07831525
251	0.0846296
252	0.07088123
253	0.07487214
254	0.07375411
255	0.0788883
256	0.07349997
257	0.08527544
258	0.0803343
259	0.07912657
260	0.07657231
261	0.08197867
262	0.08131077
263	0.0769834
264	0.06881363
265	0.07905253
266	0.08112736
267	0.08279087
268	0.07725564
269	0.08227068
270	0.08120935
271	0.08193619
272	0.07446602
273	0.07759039
274	0.08041448
275	0.08034064
276	0.07331347
277	0.07971768
278	0.07947018
279	0.11690545
280	0.07218393
281	0.07642994
282	0.10554157
283	0.07709493
284	0.07571728
285	0.0815651
286	0.08642881
287	0.0759848
288	0.07639742
289	0.08187047
290	0.08345962
291	0.08388952
292	0.07177475
293	0.08459528
294	0.08030805
295	0.07928889
296	0.07170428
297	0.08209046
298	0.08332621
299	0.07962343
300	0.07258189
301	0.08470865
302	0.08254649
303	0.08155231
304	0.07381439
305	0.08022084
306	0.08490235
307	0.0793313
308	0.07144782
309	0.07506909
310	0.08632222
311	0.13721255
312	0.07402755
313	0.08215734
314	0.07810128
315	0.08270496
316	0.07119114
317	0.07792209
318	0.08200845
319	0.08137883
320	0.0750281
321	0.08696594
322	0.08202273
323	0.08296078
324	0.07929529
325	0.08347037
326	0.08535347
327	0.08014382
328	0.07583304
329	0.08131379
330	0.08104353
331	0.09173806
332	0.07029452
333	0.07769794
334	0.08942735
335	0.08522797
336	0.07852311
337	0.0842285
338	0.08234161
339	0.08383138
340	0.07670918
341	0.08845086
342	0.08620882
343	0.08321451
344	0.07639253
345	0.08071707
346	0.07566364
347	0.08346423
348	0.07334462
349	0.08248029
350	0.08083305
351	0.08675495
352	0.0736862
353	0.08383295
354	0.08392253
355	0.07919727
356	0.07424318
357	0.07813939
358	0.08525783
359	0.08643398
360	0.07512037
361	0.08565261
362	0.08248903
363	0.08553143
364	0.07404072
365	0.0874219
366	0.08375212
367	0.08362584
368	0.07399318
369	0.08838176
370	0.08378793
371	0.08535038
372	0.07290787
373	0.08931542
374	0.08302943
375	0.0878082
376	0.07408559
377	0.08685134
378	0.08808887
379	0.08628508
380	0.07509587
381	0.08731712
382	0.08117279
383	0.08190639
384	0.07422611
385	0.08073829
386	0.08840917
387	0.08712282
388	0.07539378
389	0.07956922
390	0.08112217
391	0.08482073
392	0.09131778
393	0.08180515
394	0.0835544
395	0.08653438
396	0.06929664
397	0.09023548
398	0.09021819
399	0.08851391
400	0.07984244
401	0.07873778
402	0.08471198
403	0.08814067
404	0.07641658
405	0.08388665
406	0.08465773
407	0.08725946
408	0.07408842
409	0.08474131
410	0.08639682
411	0.08946111
412	0.07647392
413	0.08720601
414	0.08277354
415	0.08026571
416	0.07385178
417	0.08750946
418	0.08567516
419	0.08963466
420	0.07870272
421	0.0855484
422	0.08459152
423	0.09045664
424	0.0777034
425	0.0904925
426	0.08346866
427	0.08678692
428	0.0748946
429	0.08661476
430	0.08663419
431	0.08414493
432	0.07846852
433	0.08773505
434	0.08423692
435	0.09025348
436	0.07585512
437	0.08565901
438	0.08866163
439	0.08569071
440	0.06916649
441	0.08859298
442	0.08932482
443	0.08583217
444	0.07213133
445	0.08861847
446	0.09033561
447	0.08514076
448	0.07645323
449	0.08754716
450	0.08758687
451	0.0926239
452	0.07273367
453	0.08371489
454	0.0902702
455	0.08916273
456	0.07827642
457	0.08775241
458	0.0918227
459	0.09063446
460	0.07649985
461	0.08594703
462	0.08766682
463	0.09506899
464	0.07615405
465	0.09450731
466	0.08953615
467	0.08566316
468	0.07824356
469	0.08976551
470	0.09165885
471	0.08617539
472	0.07797285
473	0.08905181
474	0.08757836
475	0.09215749
476	0.07840886
477	0.09235661
478	0.08864175
479	0.08580565
480	0.07958221
481	0.09040384
482	0.09005157
483	0.08394764
484	0.07495372
485	0.0946411
486	0.09002763
487	0.09195399
488	0.07509425
489	0.08432414
490	0.08303873
491	0.08749293
492	0.07473161
493	0.09023071
494	0.08853523
495	0.08507747
496	0.07595667
497	0.09216641
498	0.08879315
499	0.08935342
500	0.07661111
501	0.09298849
502	0.09073034
503	0.09056318
504	0.07527319
505	0.08543126
506	0.09278662
507	0.09144286
508	0.08215372
509	0.08968347
510	0.08822171
511	0.09039408
512	0.07654236
513	0.08927043
514	0.09049554
515	0.09397262
516	0.08065213
517	0.095532
518	0.09490392
519	0.08693532
520	0.08523486
521	0.09754865
522	0.09436867
523	0.09088304
524	0.08174239
525	0.09228585
526	0.0933528
527	0.09614795
528	0.08167043
529	0.09744855
530	0.09402319
531	0.09772792
532	0.07765132
533	0.0928822
534	0.09899656
535	0.09208775
536	0.08354917
537	0.10174748
538	0.08829763
539	0.09683228
540	0.07990592
541	0.09325267
542	0.09800689
543	0.09347432
544	0.08249304
545	0.09475868
546	0.09491878
547	0.09351085
548	0.08136407
549	0.09518359
550	0.09895933
551	0.09836473
552	0.08068336
553	0.09688426
554	0.09368387
555	0.10262845
556	0.08237937
557	0.09412397
558	0.09256528
559	0.10003347
560	0.08445629
561	0.09518895
562	0.0945045
563	0.09254681
564	0.07898034
565	0.09705162
566	0.09701346
567	0.0947877
568	0.08577062
569	0.10071474
570	0.09724668
571	0.09328217
572	0.08211643
573	0.09382623
574	0.09473948
575	0.09433054
576	0.08167574
577	0.09319664
578	0.09613821
579	0.09878112
580	0.07574111
581	0.09921636
582	0.0970433
583	0.10128283
584	0.07894808
585	0.09877011
586	0.09905988
587	0.09653773
588	0.08376741
589	0.13813337
590	0.09796479
591	0.10165774
592	0.08266844
593	0.09946578
594	0.10137778
595	0.09488621
596	0.07988236
597	0.09934201
598	0.10042121
599	0.09678612
600	0.08232672
601	0.09963237
602	0.0974647
603	0.09629173
604	0.08588611
605	0.09883668
606	0.09225569
607	0.09885312
608	0.08178896
609	0.09579585
610	0.09601504
611	0.0970107
612	0.08243301
613	0.10249023
614	0.09508947
615	0.09706183
616	0.08223273
617	0.09903014
618	0.10296656
619	0.09799912
620	0.07732933
621	0.09372483
622	0.09728209
623	0.09792966
624	0.08751769
625	0.09646459
626	0.1022335
627	0.1014934
628	0.08380404
629	0.09403691
630	0.09859409
631	0.09158618
632	0.07780584
633	0.09711539
634	0.09583761
635	0.10216554
636	0.08279063
637	0.10705825
638	0.10305464
639	0.09928462
640	0.08412685
641	0.09744683
642	0.10298612
643	0.09665271
644	0.07933929
645	0.10197768
646	0.10197315
647	0.10046177
648	0.08284148
649	0.09716246
650	0.10353388
651	0.0987743
652	0.09393341
653	0.09424075
654	0.09598724
655	0.10291586
656	0.0889332
657	0.0983348
658	0.10003102
659	0.10013667
660	0.08853434
661	0.1048069
662	0.10143189
663	0.10367846
664	0.08491821
665	0.099332
666	0.10364773
667	0.10355738
668	0.08320254
669	0.10031908
670	0.10174442
671	0.10491481
672	0.08296463
673	0.10236166
674	0.10060827
675	0.09943641
676	0.07912208
677	0.09980787
678	0.10260446
679	0.10287855
680	0.08396181
681	0.09489832
682	0.09992909
683	0.09537177
684	0.08899262
685	0.10378148
686	0.10044518
687	0.10238177
688	0.07944268
689	0.10012922
690	0.10557474
691	0.10535865
692	0.08483245
693	0.10104274
694	0.09548607
695	0.09520093
696	0.07812084
697	0.09793528
698	0.10753298
699	0.10061594
700	0.09070527
701	0.1014594
702	0.09947223
703	0.10479528
704	0.08670218
705	0.10118252
706	0.10357971
707	0.10277768
708	0.08661511
709	0.09957396
710	0.10484745
711	0.1033494
712	0.07936272
713	0.10093341
714	0.09768276
715	0.10428576
716	0.08390619
717	0.09776598
718	0.10383411
719	0.10584875
720	0.08524272
721	0.10159255
722	0.1043509
723	0.10368338
724	0.08307924
725	0.10425621
726	0.10349654
727	0.10464512
728	0.08588245
729	0.10803526
730	0.10325503
731	0.11555093
732	0.09036693
733	0.10450035
734	0.10443468
735	0.10361772
736	0.08384199
737	0.10723337
738	0.10296883
739	0.10040808
740	0.08576057
741	0.10895967
742	0.10189571
743	0.1023169
744	0.08366678
745	0.10623264
746	0.10216638
747	0.10584138
748	0.08484893
749	0.10166647
750	0.10845589
751	0.10064997
752	0.08789715
753	0.10491617
754	0.1017977
755	0.10562143
756	0.08861722
757	0.13800916
758	0.09991382
759	0.1074775
760	0.08156959
761	0.10934085
762	0.10822212
763	0.10926568
764	0.0878229
765	0.09898723
766	0.10508737
767	0.09974197
768	0.09030731
769	0.10486122
770	0.11127398
771	0.10637536
772	0.08484843
773	0.10411656
774	0.10091926
775	0.09916543
776	0.08495382
777	0.10800143
778	0.10190306
779	0.1059983
780	0.08403772
781	0.1030446
782	0.10819922
783	0.10896871
784	0.08910168
785	0.10697311
786	0.10591001
787	0.10704262
788	0.08392341
789	0.10840757
790	0.10679344
791	0.1094747
792	0.08379347
793	0.10812586
794	0.10306597
795	0.10765286
796	0.08213107
797	0.11125182
798	0.1146915
799	0.1092326
800	0.08173343
801	0.1095637
802	0.11059972
803	0.10702889
804	0.08864779
805	0.10250874
806	0.11078458
807	0.10202125
808	0.08705197
809	0.10860084
810	0.11113966
811	0.14631683
812	0.08466184
813	0.10776431
814	0.10353691
815	0.11560475
816	0.09048961
817	0.11149224
818	0.11102864
819	0.10777215
820	0.08783127
821	0.10937153
822	0.18439451
823	0.10944846
824	0.08375289
825	0.11295956
826	0.11164769
827	0.11087177
828	0.08620963
829	0.10061152
830	0.1432055
831	0.10668075
832	0.08715372
833	0.14796185
834	0.11038227
835	0.11067764
836	0.08565298
837	0.10427743
838	0.1072578
839	0.11087713
840	0.09204859
841	0.10947203
842	0.13047647
843	0.10845141
844	0.08473695
845	0.10758204
846	0.10121819
847	0.10538032
848	0.08803944
849	0.10921296
850	0.10925736
851	0.11678357
852	0.08389797
853	0.10528039
854	0.1138276
855	0.10726932
856	0.08522254
857	0.14488987
858	0.10900931
859	0.14821226
860	0.08670825
861	0.10623471
862	0.11079793
863	0.11220224
864	0.09100737
865	0.11439247
866	0.1062338
867	0.10291026
868	0.08657931
869	0.11317774
870	0.11170728
871	0.10854022
872	0.08511266
873	0.11224707
874	0.12343278
875	0.11381433
876	0.07925529
877	0.11139213
878	0.11055598
879	0.11350969
880	0.0879932
881	0.10875416
882	0.11603287
883	0.10987809
884	0.08337306
885	0.10671363
886	0.10581961
887	0.11324649
888	0.0874626
889	0.10724637
890	0.11223414
891	0.1133364
892	0.08620256
893	0.11101273
894	0.10972109
895	0.11457588
896	0.11214411
897	0.1105162
898	0.10872479
899	0.11694206
900	0.09167789
901	0.11516979
902	0.11423858
903	0.1121041
904	0.08803696
905	0.14743202
906	0.10943744
907	0.11231575
908	0.0873224
909	0.11313513
910	0.11435
911	0.11582194
912	0.08600757
913	0.10866476
914	0.10988966
915	0.11450831
916	0.09047906
917	0.11608385
918	0.11050992
919	0.10850592
920	0.08866684
921	0.11160934
922	0.1181176
923	0.11796545
924	0.11498738
925	0.11373591
926	0.10639372
927	0.1124817
928	0.09148157
929	0.11385284
930	0.15469857
931	0.11439593
932	0.08903425
933	0.11542693
934	0.11224293
935	0.11190412
936	0.09211567
937	0.11278564
938	0.10437753
939	0.11058878
940	0.08980963
941	0.11636947
942	0.10967277
943	0.11529636
944	0.08310048
945	0.11357417
946	0.11733274
947	0.11313003
948	0.09007989
949	0.12010179
950	0.11012775
951	0.15219356
952	0.08489986
953	0.11207564
954	0.11593749
955	0.11948492
956	0.08761042
957	0.11823186
958	0.11605448
959	0.11596233
960	0.08879295
961	0.11040206
962	0.1087584
963	0.11836966
964	0.08774273
965	0.11329967
966	0.11458791
967	0.1129462
