73.6487197876	73.7075653076	0.0004599769	0.0003651870	73.7080230713
72.3531646729	72.4119338989	0.0004475990	0.0003554320	72.4123840332
72.9120101929	72.9700241089	0.0004545250	0.0003549960	72.9704818726
74.6637420654	74.7260437012	0.0004624500	0.0003642140	74.7265090942
73.1417388916	73.2005691528	0.0004555131	0.0003634690	73.2010269165
71.5592117310	71.6164627075	0.0005285470	0.0004206250	71.6169891357
71.0443801880	71.1006164551	0.0004545721	0.0003614350	71.1010742188
74.5621109009	74.6227416992	0.0004824821	0.0003788360	74.6232223511
74.0565567017	74.1263732910	0.0006144390	0.0005191800	74.1269912720
74.8223648071	74.8899230957	0.0004764441	0.0003786800	74.8903961182
72.6050491333	72.6644973755	0.0008214879	0.0007057930	72.6653213501
73.9015197754	73.9659576416	0.0005263140	0.0004161360	73.9664840698
72.9374008179	72.9965896606	0.0004601999	0.0003659740	72.9970474243
72.7135467529	72.7744216919	0.0004689589	0.0003713560	72.7748870850
72.7644577026	72.8252639771	0.0004745749	0.0003763410	72.8257369995
72.6596069336	72.7193374634	0.0005385849	0.0004419860	72.7198791504
73.3502273560	73.4113845825	0.0004847439	0.0003912630	73.4118728638
72.2055511475	72.2623825073	0.0005065040	0.0004086050	72.2628860474
73.5978622437	73.6585235596	0.0005144681	0.0004157540	73.6590347290
71.1236419678	71.1803817749	0.0004721129	0.0003709680	71.1808547974
72.7264480591	72.7868957520	0.0005078440	0.0004016430	72.7874069214
76.6097106934	76.6763687134	0.0005142440	0.0004007980	76.6768798828
71.1949691772	71.2557144165	0.0004986130	0.0003903950	71.2562103271
73.3146514893	73.3754577637	0.0005073601	0.0004030620	73.3759689331
71.8074951172	71.8641891479	0.0005252989	0.0004336840	71.8647155762
73.6431198120	73.7011413574	0.0004882560	0.0003858550	73.7016296387
73.8315048218	73.8944854736	0.0005039391	0.0004061390	73.8949890137
70.5560150146	70.6127090454	0.0005099000	0.0004094980	70.6132202148
71.6479797363	71.7057800293	0.0004642600	0.0003694690	71.7062454224
74.6938934326	74.7595138550	0.0005384691	0.0004395290	74.7600555420
