846.3039550781	846.3482666016	0.0035777325	0.0034585779	846.3518676758
846.1931152344	846.2363281250	0.0035225691	0.0033968461	846.2398681641
854.0240478516	854.0685424805	0.0034654494	0.0033432099	854.0720214844
846.0952758789	846.1386108398	0.0034435412	0.0033237168	846.1420288086
881.8345336914	881.8764648438	0.0032875154	0.0031716120	881.8797607422
854.1174316406	854.1602172852	0.0034168200	0.0032971869	854.1636352539
845.6336669922	845.6768188477	0.0038873341	0.0037661379	845.6807250977
863.5856323242	863.6300048828	0.0036460555	0.0035212280	863.6336669922
852.9210815430	852.9639892578	0.0048783896	0.0047574607	852.9688720703
860.7271118164	860.7700195312	0.0035540340	0.0034104709	860.7735595703
847.7988891602	847.8405761719	0.0036997010	0.0035689950	847.8442993164
845.4122314453	845.4565429688	0.0034135103	0.0032833871	845.4599609375
854.0625000000	854.1043701172	0.0039760778	0.0038609840	854.1083374023
849.0605468750	849.1027832031	0.0035107841	0.0033882661	849.1063232422
859.3596801758	859.4035644531	0.0035431222	0.0034183110	859.4071044922
845.6500854492	845.6946411133	0.0035243931	0.0034034271	845.6981811523
855.0252685547	855.0681152344	0.0035139802	0.0033980701	855.0716552734
854.6283569336	854.6731567383	0.0035346891	0.0034143778	854.6766967773
858.0864868164	858.1319580078	0.0035400619	0.0034230149	858.1354980469
852.2553100586	852.2976684570	0.0035463828	0.0034314450	852.3012084961
856.1112060547	856.1575927734	0.0035861381	0.0034620459	856.1611938477
845.9937744141	846.0376586914	0.0039743427	0.0038459899	846.0416259766
862.8143310547	862.8564453125	0.0035606781	0.0034478211	862.8599853516
845.2023315430	845.2445678711	0.0034266100	0.0032929850	845.2479858398
860.9236450195	860.9680786133	0.0039255433	0.0038065319	860.9719848633
846.1287841797	846.1729125977	0.0035953096	0.0034704560	846.1765136719
853.5604248047	853.6028442383	0.0037195769	0.0036021061	853.6065673828
848.3609008789	848.4039916992	0.0039490899	0.0038314590	848.4079589844
845.1030883789	845.1469726562	0.0040733409	0.0039516320	845.1510620117
857.6882324219	857.7435302734	0.0036274409	0.0035075052	857.7471313477
