0.0459570438	0.2580541372	0.0000676790	0.0000186130	0.2581218183
0.0456917286	0.2626933157	0.0001325720	0.0000318790	0.2628258765
0.0454478525	0.2579402626	0.0000651100	0.0000259580	0.2580053806
0.0460218601	0.2648395300	0.0000684280	0.0000236630	0.2649079561
0.0453819446	0.2568005025	0.0000568160	0.0000200380	0.2568573058
0.0454871058	0.2575185001	0.0001345460	0.0000885150	0.2576530576
0.0470966585	0.2621543109	0.0000890880	0.0000296920	0.2622433901
0.0573956855	0.3126672506	0.0000901970	0.0000315170	0.3127574623
0.0479702204	0.2657892704	0.0000518410	0.0000102820	0.2658410966
0.0461930372	0.2586995661	0.0000671410	0.0000326100	0.2587667108
0.0456590280	0.2587139010	0.0000749750	0.0000312780	0.2587888837
0.0436578058	0.2497821450	0.0000549050	0.0000239680	0.2498370558
0.0440673754	0.2500714064	0.0000582880	0.0000107070	0.2501296997
0.0457659662	0.2618411183	0.0000625410	0.0000257050	0.2619036734
0.0460390747	0.2596631348	0.0000824330	0.0000286590	0.2597455680
0.0446964279	0.2568916082	0.0000658730	0.0000225370	0.2569574714
0.0457727574	0.2598197460	0.0000907300	0.0000247330	0.2599104643
0.0442830883	0.2516940236	0.0000641480	0.0000245880	0.2517581582
0.0454995818	0.2613292336	0.0000796640	0.0000268880	0.2614088953
0.0456083380	0.2576693296	0.0000637620	0.0000244260	0.2577330768
0.0452737063	0.2560555339	0.0000662830	0.0000246760	0.2561218143
0.0444725528	0.2507731318	0.0000626270	0.0000290860	0.2508357465
0.0440601930	0.2509489059	0.0000508860	0.0000113200	0.2509997785
0.0440602303	0.2507902682	0.0000542400	0.0000185400	0.2508445084
0.0436092988	0.2495726794	0.0000644610	0.0000288080	0.2496371418
0.0439342856	0.2466040105	0.0000500220	0.0000126440	0.2466540337
0.0465882830	0.2645913661	0.0000655840	0.0000230870	0.2646569610
0.0448707081	0.2557356954	0.0000790630	0.0000342360	0.2558147609
0.0441650562	0.2472091913	0.0000722740	0.0000419750	0.2472814620
0.0444546789	0.2523498833	0.0000574380	0.0000126800	0.2524073124
