1.9829339981	2.2169687748	0.0001368590	0.0000307190	2.2171056271
2.0981826782	2.3505017757	0.0000923360	0.0000134490	2.3505940437
2.0526990891	2.3088157177	0.0001053790	0.0000147000	2.3089210987
2.0424439907	2.2875781059	0.0001183920	0.0000161700	2.2876966000
1.8969554901	2.1213231087	0.0001045630	0.0000199330	2.1214277744
1.9796040058	2.2242131233	0.0000909360	0.0000225610	2.2243039608
1.9655238390	2.1974148750	0.0000935200	0.0000229530	2.1975083351
1.9445562363	2.1706497669	0.0001121240	0.0000418920	2.1707618237
1.9695224762	2.2038979530	0.0001170170	0.0000229650	2.2040150166
1.9638875723	2.1983172894	0.0000930890	0.0000234030	2.1984102726
1.9875822067	2.2224364281	0.0000937320	0.0000219520	2.2225301266
1.9899120331	2.2329766750	0.0001184130	0.0000404750	2.2330951691
1.9569538832	2.1956012249	0.0001120720	0.0000278260	2.1957132816
1.9495809078	2.1901290417	0.0001143870	0.0000245480	2.1902434826
1.8888022900	2.1080939770	0.0000755900	0.0000160040	2.1081695557
1.8892059326	2.1102910042	0.0000851130	0.0000230350	2.1103761196
1.8900103569	2.1087152958	0.0000968630	0.0000316280	2.1088120937
1.9202699661	2.1484932899	0.0001157760	0.0000299850	2.1486091614
1.9095625877	2.1330144405	0.0000873300	0.0000138430	2.1331017017
1.9919909239	2.2362918854	0.0000898820	0.0000151400	2.2363817692
1.9100600481	2.1350560188	0.0000762820	0.0000133010	2.1351323128
1.9360635281	2.1638505459	0.0000981460	0.0000285280	2.1639487743
1.9920775890	2.2323582172	0.0000830980	0.0000124000	2.2324414253
2.0262792110	2.2722089291	0.0001180310	0.0000265110	2.2723269463
1.9519939423	2.1833720207	0.0001067350	0.0000315990	2.1834788322
1.9427738190	2.1759264469	0.0000923200	0.0000251570	2.1760187149
1.8966438770	2.1174941063	0.0000868240	0.0000262160	2.1175808907
1.8723295927	2.0853252411	0.0000971910	0.0000239500	2.0854225159
1.8301529884	2.0411810875	0.0000819230	0.0000249230	2.0412631035
1.8702726364	2.0890672207	0.0000921000	0.0000287450	2.0891592503
