0.0197183378	0.1102968156	0.0000385740	0.0000126070	0.1103353873
0.0195707437	0.0977319181	0.0000474260	0.0000219510	0.0977793410
0.0206751022	0.1035117283	0.0000474370	0.0000210300	0.1035591662
0.0202660635	0.1015986875	0.0000439520	0.0000185390	0.1016426384
0.0229435358	0.1066619903	0.0000493700	0.0000212710	0.1067113578
0.0195427779	0.0963317826	0.0000531200	0.0000234020	0.0963849053
0.0206283927	0.1049795225	0.0000495490	0.0000241680	0.1050290689
0.0196003504	0.0963662490	0.0000467100	0.0000135250	0.0964129567
0.0206599180	0.1031032950	0.0000398260	0.0000138150	0.1031431183
0.0196413491	0.0966224223	0.0000472810	0.0000222750	0.0966697037
0.0206719693	0.1092088223	0.0000479660	0.0000217490	0.1092567891
0.0195150860	0.0990065262	0.0000492620	0.0000219740	0.0990557894
0.0203669518	0.1009561494	0.0000524680	0.0000264540	0.1010086164
0.0195016470	0.0971774235	0.0000473200	0.0000204900	0.0972247422
0.0201707073	0.1012428477	0.0000481520	0.0000218630	0.1012910008
0.0200029947	0.0971708223	0.0000516570	0.0000240780	0.0972224772
0.0205470454	0.1025856212	0.0000606010	0.0000341780	0.1026462242
0.0208465867	0.1034578383	0.0000387590	0.0000123910	0.1034965962
0.0218455959	0.1010485813	0.0000578690	0.0000311480	0.1011064500
0.0205075946	0.0971761644	0.0000483580	0.0000192830	0.0972245187
0.0219817236	0.1038779989	0.0000506080	0.0000236990	0.1039286032
0.0211941432	0.1117586866	0.0000666660	0.0000348400	0.1118253544
0.0206790883	0.1031222343	0.0000477150	0.0000213340	0.1031699479
0.0221907236	0.1043378636	0.0000485980	0.0000232490	0.1043864638
0.0208759177	0.1042971015	0.0000485920	0.0000198290	0.1043456942
0.0202437527	0.1004938036	0.0000624730	0.0000362720	0.1005562767
0.0208164863	0.1042325869	0.0000378730	0.0000121000	0.1042704582
0.0257111024	0.1215437353	0.0000637080	0.0000318990	0.1216074452
0.0195307601	0.0972302407	0.0000370200	0.0000117940	0.0972672626
0.0197850727	0.0968455598	0.0000498680	0.0000244380	0.0968954265
