0.2052067220	0.4108270109	0.0000660600	0.0000237170	0.4108930826
0.2264919877	0.4654014707	0.0000841660	0.0000133980	0.4654856324
0.2063709646	0.4143543243	0.0000660050	0.0000208980	0.4144203365
0.2156456709	0.4327971935	0.0000875820	0.0000328960	0.4328847826
0.2386794388	0.4892036319	0.0000875430	0.0000114510	0.4892911613
0.2372530252	0.4889034331	0.0000916250	0.0000124180	0.4889950454
0.2352015376	0.4855375588	0.0000774680	0.0000126450	0.4856150150
0.2122436017	0.4286293089	0.0000699720	0.0000117590	0.4286992848
0.2160412669	0.4335903823	0.0000695440	0.0000144050	0.4336599410
0.2122694254	0.4325293899	0.0000789940	0.0000112500	0.4326083958
0.2169768512	0.4375143945	0.0000869700	0.0000229050	0.4376013577
0.2081370503	0.4222234786	0.0000873380	0.0000269270	0.4223108292
0.2119043767	0.4300543368	0.0000757850	0.0000118120	0.4301301241
0.2126618326	0.4277493954	0.0000638130	0.0000116600	0.4278132021
0.2398032397	0.4921572506	0.0000860330	0.0000130850	0.4922432899
0.2289652377	0.4677747786	0.0000800110	0.0000132660	0.4678547978
0.2077243328	0.4138278961	0.0000650400	0.0000144080	0.4138929248
0.2031371444	0.4066138268	0.0000830500	0.0000378250	0.4066968858
0.2387985289	0.4916735291	0.0000989850	0.0000231760	0.4917725027
0.2156525999	0.4322785139	0.0000920420	0.0000249160	0.4323705435
0.2187318653	0.4500215948	0.0000971290	0.0000134190	0.4501187205
0.2066487819	0.4147045314	0.0000727350	0.0000287180	0.4147772789
0.2262176871	0.4637846351	0.0000911330	0.0000163110	0.4638757706
0.2042225152	0.4127920270	0.0000643260	0.0000205570	0.4128563404
0.2048359513	0.4107922912	0.0000540140	0.0000130010	0.4108462930
0.2130066007	0.4336114228	0.0000857320	0.0000122650	0.4336971641
0.2183092833	0.4529152811	0.0000754800	0.0000116760	0.4529907703
0.2115507126	0.4251801074	0.0000766810	0.0000277360	0.4252567887
0.2152004391	0.4367871284	0.0000889700	0.0000392050	0.4368760884
0.2233230621	0.4546674192	0.0001062600	0.0000204390	0.4547736645
