0.8794913292	0.8411098719
0.9897383451	0.9481769800
0.9327554107	0.8886710405
1.0648580790	1.0182055235
0.9963028431	0.9550464749
1.0949718952	1.0496371984
0.8569097519	0.8189606071
0.9251145124	0.8845891953
0.9657729864	0.9254654050
0.9398784637	0.8995206952
0.9291856289	0.8889527321
0.9251492620	0.8869704604
0.9219880700	0.8821492791
0.9106410742	0.8724527955
0.8645616174	0.8263992071
0.8979838490	0.8596030474
0.9261441827	0.8879315853
0.8406971693	0.8024041057
0.9258941412	0.8880304694
0.9349092245	0.8949909806
0.9697666764	0.9306249022
0.9103738070	0.8686897755
0.9245265722	0.8848012686
0.9783854485	0.9392927289
0.8906188607	0.8521248698
0.8417533636	0.8028990030
0.9331202507	0.8951261640
0.7463181615	0.7083687782
0.9529904127	0.9149315357
0.9133721590	0.8753416538
0.9030176401	0.8650022745
1.0276575089	0.9897825718
0.8827422857	0.8444929123
0.9208694100	0.8822808862
0.9539855123	0.9150438309
0.9588735700	0.9200051427
0.8895325661	0.8511555791
0.9355943203	0.8975985050
0.9139763117	0.8738049269
1.0046532154	0.9664843678
0.8512765169	0.8125755787
0.9583240747	0.9204031229
0.8907638192	0.8522173762
0.8990142345	0.8610146046
0.8872010112	0.8491632938
0.9395850897	0.9015420675
0.9458875656	0.9077187777
0.9669297338	0.9279902577
0.9637910128	0.9239219427
0.8860443830	0.8480134606
