0.0789438933	0.1557813138	0.0000592270	0.0000313510	0.1558405459
0.0777663887	0.1602578908	0.0000482580	0.0000214680	0.1603061557
0.0796107501	0.1600577235	0.0000493600	0.0000239250	0.1601070762
0.0771975219	0.1567866355	0.0000459750	0.0000195070	0.1568326056
0.0782242268	0.1603861451	0.0000519720	0.0000241770	0.1604381204
0.0784264952	0.1624387950	0.0000593060	0.0000308920	0.1624981016
0.0769619867	0.1547009945	0.0000577730	0.0000262520	0.1547587663
0.0758083761	0.1519432962	0.0000498230	0.0000237610	0.1519931257
0.0817393735	0.1633643061	0.0000558270	0.0000303550	0.1634201258
0.0770368725	0.1531961411	0.0000463360	0.0000209470	0.1532424837
0.0765883178	0.1527818292	0.0000412670	0.0000117680	0.1528230906
0.0771821663	0.1565110981	0.0000437140	0.0000185250	0.1565548182
0.0769291520	0.1532332748	0.0000392930	0.0000129080	0.1532725692
0.0787678063	0.1602088511	0.0000618350	0.0000356140	0.1602706909
0.0756876692	0.1533744633	0.0000486630	0.0000237500	0.1534231305
0.0761308670	0.1524040252	0.0000386670	0.0000131790	0.1524426937
0.0755137876	0.1527370512	0.0000456450	0.0000208510	0.1527826935
0.0773456246	0.1539569944	0.0000488760	0.0000237100	0.1540058702
0.0757734478	0.1519500166	0.0000517950	0.0000246560	0.1520018131
0.0773119479	0.1585913897	0.0000453910	0.0000199650	0.1586367786
0.0788171589	0.1588909775	0.0000464400	0.0000199750	0.1589374244
0.0785786957	0.1586820334	0.0000476970	0.0000208610	0.1587297320
0.0782643408	0.1591692865	0.0000515140	0.0000251480	0.1592207998
0.0778177679	0.1597397923	0.0000516660	0.0000262320	0.1597914547
0.0761161745	0.1538910568	0.0000642370	0.0000375420	0.1539552957
0.0784433782	0.1617219597	0.0000537280	0.0000248360	0.1617756933
0.0766053125	0.1529552639	0.0000426680	0.0000162520	0.1529979259
0.0782386735	0.1570487767	0.0000626550	0.0000357900	0.1571114361
0.0756803751	0.1527456939	0.0000448410	0.0000183410	0.1527905315
0.0771480501	0.1536630392	0.0000531770	0.0000219850	0.1537162215
