0.0097883856	1.641216
0.0097802561	1.640893
0.0097675845	1.638123
0.0097966716	1.635688
0.0097711664	1.637708
0.0095525132	1.638014
0.0097918073	1.642408
0.0097948173	1.644405
0.0097839031	1.642447
0.0097809937	1.638596
0.0097848969	1.636633
0.0097652795	1.635423
0.0097724469	1.642200
0.0095296018	1.637950
0.0095348479	1.636857
0.0097983992	1.671190
0.0097677764	1.642131
0.0097694416	1.698958
0.0097850887	1.672078
0.0095508778	1.671315
0.0095465267	1.644650
0.0095463991	1.655976
0.0095548462	1.648032
0.0095385266	1.652822
0.0095385276	1.641385
0.0095456010	1.636041
0.0097805448	1.634885
0.0097886408	1.646696
0.0097711664	1.653434
0.0097667519	1.678773
